 NP
   0.0000000000000000     
   0.0000000000000000     
    2.82500000    2.82500000    0.00000000
    2.82500000    0.00000000    2.82500000
    0.00000000    2.82500000    2.82500000
          18
         125
     rcell x    rcell y    rcell z     i     j   H   S
  -11.3000   -8.4750   -8.4750       1       6    0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       1       7   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       1       8   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       1       9   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       1      10   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       1      11   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       1      12   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       1      13   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       1      14   -0.00000021    0.00000000    0.00000002
  -11.3000   -8.4750   -8.4750       1      15    0.00000012    0.00000000   -0.00000001
  -11.3000   -8.4750   -8.4750       1      16   -0.00000060    0.00000000    0.00000005
  -11.3000   -8.4750   -8.4750       1      17   -0.00000060    0.00000000    0.00000005
  -11.3000   -8.4750   -8.4750       1      18   -0.00000043    0.00000000    0.00000003
  -11.3000   -8.4750   -8.4750       2       1    0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       2       2    0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       2       3    0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       2       4    0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       2       5    0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       2       6   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       2       7    0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       2       8    0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       2       9    0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       2      10    0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       2      11    0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       2      12    0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       2      13    0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       2      14    0.00000026    0.00000000   -0.00000004
  -11.3000   -8.4750   -8.4750       2      15   -0.00000015    0.00000000    0.00000003
  -11.3000   -8.4750   -8.4750       2      16    0.00000107    0.00000000   -0.00000018
  -11.3000   -8.4750   -8.4750       2      17    0.00000107    0.00000000   -0.00000018
  -11.3000   -8.4750   -8.4750       2      18    0.00000084    0.00000000   -0.00000014
  -11.3000   -8.4750   -8.4750       3       1    0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       3       2    0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       3       3    0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       3       4    0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       3       5    0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       3       6   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       3       7    0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       3       8    0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       3       9    0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       3      10    0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       3      11    0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       3      12    0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       3      13    0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       3      14    0.00000039    0.00000000   -0.00000007
  -11.3000   -8.4750   -8.4750       3      15   -0.00000011    0.00000000    0.00000002
  -11.3000   -8.4750   -8.4750       3      16    0.00000070    0.00000000   -0.00000012
  -11.3000   -8.4750   -8.4750       3      17    0.00000084    0.00000000   -0.00000014
  -11.3000   -8.4750   -8.4750       3      18    0.00000050    0.00000000   -0.00000008
  -11.3000   -8.4750   -8.4750       4       1    0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       4       2    0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       4       3    0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       4       4    0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       4       5    0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       4       6   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       4       7    0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       4       8    0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       4       9    0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       4      10    0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       4      11    0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       4      12    0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       4      13    0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       4      14    0.00000029    0.00000000   -0.00000005
  -11.3000   -8.4750   -8.4750       4      15   -0.00000028    0.00000000    0.00000005
  -11.3000   -8.4750   -8.4750       4      16    0.00000084    0.00000000   -0.00000014
  -11.3000   -8.4750   -8.4750       4      17    0.00000070    0.00000000   -0.00000012
  -11.3000   -8.4750   -8.4750       4      18    0.00000050    0.00000000   -0.00000008
  -11.3000   -8.4750   -8.4750       5       1   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       5       2   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       5       3   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       5       4   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       5       5    0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       5       6   -0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       5       7    0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       5       8    0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       5       9    0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       5      10   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       5      11   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       5      12   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       5      13   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       5      14   -0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       5      15   -0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       5      16    0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       5      17    0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       5      18    0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       6       1    0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       6       2    0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       6       3    0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       6       4    0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       6       5   -0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       6       6   -0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       6       7   -0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       6       8   -0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       6       9   -0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       6      10    0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       6      11    0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       6      12    0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       6      13    0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       6      14   -0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       6      15   -0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       6      16   -0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       6      17   -0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       6      18   -0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       7       1   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       7       2   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       7       3   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       7       4   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       7       5    0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       7       6   -0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       7       7    0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       7       8    0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       7       9    0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       7      10   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       7      11   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       7      12   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       7      13   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       7      14    0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       7      15   -0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       7      16    0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       7      17    0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       7      18    0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       8       1   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       8       2   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       8       3   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       8       4   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       8       5    0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       8       6   -0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       8       7    0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       8       8    0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       8       9    0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       8      10   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       8      11   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       8      12   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       8      13   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       8      14    0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       8      15   -0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       8      16    0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       8      17    0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       8      18    0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       9       1   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       9       2   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       9       3   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       9       4   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       9       5    0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       9       6   -0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       9       7    0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       9       8    0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       9       9    0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       9      10   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       9      11   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       9      12   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       9      13   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       9      14    0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       9      15   -0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750       9      16    0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       9      17    0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750       9      18    0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750      10       1   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750      10       2   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750      10       3   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750      10       4   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750      10       5   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750      10       6    0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750      10       7   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750      10       8   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750      10       9   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750      10      10   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750      10      11   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750      10      12   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750      10      13   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750      10      14   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750      10      15    0.00000000    0.00000000   -0.00000000
  -11.3000   -8.4750   -8.4750      10      16   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750      10      17   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750      10      18   -0.00000000    0.00000000    0.00000000
  -11.3000   -8.4750   -8.4750      11       1    0.00000000    0.00000000   -0.00000000
